split,utt_id,speaker_id,gender,age,audio_path,text,accuracy,completeness,fluency,prosodic,total
train,055510165,5551,m,11,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER5551\055510165.WAV,IT WAS VERY IMPORTANT,8,10.0,8,8,8
train,060100004,6010,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6010\060100004.WAV,SHE TURNED ROUND AS THEY ENTERED,8,10.0,7,7,7
train,060100009,6010,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6010\060100009.WAV,THE VOICE CAME FROM ABOVE THEM,7,10.0,7,7,7
train,060100031,6010,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6010\060100031.WAV,HE IS MADE SO AS NOT TO BE AFRAID,8,10.0,8,7,8
train,060100034,6010,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6010\060100034.WAV,WHAT WHAT DID HE WANT THERE,8,10.0,7,8,7
train,060100037,6010,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6010\060100037.WAV,THAT'S WAS THE DIFFERENCE,8,10.0,8,8,8
train,060100041,6010,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6010\060100041.WAV,THERE WHERE NO MEANS OF DOING IT,8,10.0,6,6,7
train,060100047,6010,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6010\060100047.WAV,BUT SUCH IS THE WAY ALL THE GREAT,8,10.0,8,8,8
train,060100066,6010,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6010\060100066.WAV,THEY ALL SAID GOODBYE,8,10.0,9,8,8
train,060100081,6010,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6010\060100081.WAV,I DID MYSELF SO I KNOW WHAT THIS LIKE,9,10.0,8,8,8
train,060100092,6010,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6010\060100092.WAV,I WENT OUT LAST,9,10.0,9,8,9
train,060100100,6010,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6010\060100100.WAV,WOMEN SAY THOSE THINGS BUT NEVER DO THEM,7,10.0,6,6,6
train,060100101,6010,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6010\060100101.WAV,THESE VISITED SHE RETURNED,8,10.0,7,7,7
train,060100105,6010,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6010\060100105.WAV,IT IS SO NATURE IS MADE,8,10.0,8,7,7
train,060100124,6010,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6010\060100124.WAV,AS I COULD,10,10.0,8,8,9
train,060100128,6010,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6010\060100128.WAV,SOME OF THE MEN WHERE TALKING AWAY THE TABLES,8,10.0,6,7,7
train,060100132,6010,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6010\060100132.WAV,MY DAUGHTER YOU MUST RETURN TO YOUR PLACE,8,10.0,7,7,7
train,060100147,6010,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6010\060100147.WAV,IT WAS MY LAST WEEK THERE,8,10.0,9,8,8
train,060100154,6010,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6010\060100154.WAV,HE LOOKED AROUND HIM AND BEGAN,9,10.0,9,8,8
train,060100159,6010,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6010\060100159.WAV,THE OTHER HAVE ALL RETURN,8,10.0,8,8,8
train,060100164,6010,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6010\060100164.WAV,AND HE WENT BACK FOR MORE,9,10.0,8,7,9
train,061210013,6121,f,11,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6121\061210013.WAV,HOW COULD SHE HAVE THOUGHT THEM,9,10.0,10,8,9
train,061210031,6121,f,11,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6121\061210031.WAV,NOW IT CAME TO ME,10,10.0,10,9,9
train,061210059,6121,f,11,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6121\061210059.WAV,BUT HE THOUGHT BETTER OF IT,9,10.0,10,9,9
train,061210060,6121,f,11,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6121\061210060.WAV,THEY HAD NO ENOUGH SPORT FOR ONE DAY,9,10.0,9,9,9
train,061210063,6121,f,11,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6121\061210063.WAV,VERY WELL I HAVE NO MORE QUESTIONS TO ASK,9,10.0,10,9,9
train,061210068,6121,f,11,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6121\061210068.WAV,I TOOK MY HEAD IN MY HANDS AND THOUGHT,9,10.0,10,9,9
train,061210069,6121,f,11,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6121\061210069.WAV,AFTER A TIME HE TOOK UP HIS STORY,9,10.0,9,9,9
train,061210071,6121,f,11,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6121\061210071.WAV,WHAT MORE DID SHE SAY,10,10.0,10,9,9
train,061210075,6121,f,11,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6121\061210075.WAV,GOT THAT HAVE YOU,9,10.0,10,9,9
train,061210086,6121,f,11,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6121\061210086.WAV,HE DID IT FOR ME,10,10.0,10,9,9
train,061210095,6121,f,11,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6121\061210095.WAV,THAT MADE ALL THE DIFFERENCE,9,10.0,10,10,9
train,061210109,6121,f,11,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6121\061210109.WAV,I PASS HALF MY LIFE IN THE WOODS,9,10.0,9,9,9
train,061210128,6121,f,11,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6121\061210128.WAV,DO I NEED TO TELL YOU THAT I WONDER,10,10.0,10,9,9
train,061210129,6121,f,11,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6121\061210129.WAV,OF COURSE I KNOW THAT ALL THIS IS VERY SERIOUS,9,10.0,10,9,9
train,061210140,6121,f,11,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6121\061210140.WAV,HISTORY IT IS NOT,10,10.0,9,9,9
train,061210141,6121,f,11,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6121\061210141.WAV,THE PRETTY NURSE LOOKED QUITE SORRY,10,10.0,10,10,10
train,061210142,6121,f,11,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6121\061210142.WAV,HE TOOK UP A BOOK,10,10.0,10,10,10
train,061210147,6121,f,11,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6121\061210147.WAV,MEN HOPED AND WERE AFRAID TO HOPE,9,10.0,9,9,9
train,061210148,6121,f,11,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6121\061210148.WAV,AND DID YOU HEAR NOTHING,8,10.0,10,9,8
train,061210174,6121,f,11,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6121\061210174.WAV,EVERYONE STARTED WITH SURPRISE,9,10.0,10,9,9
train,065040005,6504,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6504\065040005.WAV,WE CANNOT TAKE FROM THEM WHAT THEY HAVE NOT GOT,9,10.0,8,8,8
train,065040007,6504,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6504\065040007.WAV,THEN SHE TURNED AND WENT,9,10.0,7,7,8
train,065040009,6504,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6504\065040009.WAV,THERE IS ALREADY A PRETTY LARGER COLLECTION,8,10.0,7,7,8
train,065040011,6504,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6504\065040011.WAV,I DID NOT GO NEAR THE TREE,8,10.0,8,8,8
train,065040028,6504,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6504\065040028.WAV,I DO NOT WONDER AT HER FLYING FROM HIM,8,10.0,8,8,8
train,065040042,6504,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6504\065040042.WAV,FOR YEARS THIS WENT ON,8,10.0,8,8,8
train,065040044,6504,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6504\065040044.WAV,YOUR MOTHER WILL RIDE HOME WITH ME,8,10.0,8,8,8
train,065040045,6504,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6504\065040045.WAV,SHE WENT OUT WITH DIRTY CAPS,8,10.0,9,8,8
train,065040049,6504,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6504\065040049.WAV,YOU MUST DECIDE FOR YOURSELF,8,10.0,8,8,8
train,065040077,6504,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6504\065040077.WAV,SO THEY WENT INTO THE LIBRARY,10,10.0,9,9,9
train,065040112,6504,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6504\065040112.WAV,YOU FOLLOW MY MEANING,9,10.0,8,7,8
train,065040118,6504,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6504\065040118.WAV,HOW ON EARTH DID HE GET THERE,9,10.0,8,8,8
train,065040124,6504,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6504\065040124.WAV,THIS IS BECAUSE THEY EAT MEN,8,10.0,8,8,8
train,065040125,6504,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6504\065040125.WAV,I ASK FOR THE LAST TIME,9,10.0,8,8,8
train,065040126,6504,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6504\065040126.WAV,I WENT UP TO HIM,9,10.0,9,8,8
train,065040127,6504,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6504\065040127.WAV,I TOOK THE BOOK FROM HER,9,10.0,9,9,9
train,065040133,6504,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6504\065040133.WAV,WITH THAT FOR A START ALL MAY BE LEARNED,8,10.0,8,8,8
train,065040134,6504,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6504\065040134.WAV,SHE HAD TO CHOOSE WHAT TO SAY,9,10.0,8,8,8
train,065040137,6504,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6504\065040137.WAV,SHE DID NOT KNOW WHAT TO SAY,9,10.0,9,9,9
train,065040160,6504,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6504\065040160.WAV,HE MADE IT HIS HOME,9,10.0,9,8,8
train,069120003,6912,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6912\069120003.WAV,AND SHE TURNED AND WENT AWAY WITHOUT A WORD,9,10.0,9,8,8
train,069120014,6912,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6912\069120014.WAV,WE ENTERED THE ROOM,4,10.0,7,7,4
train,069120020,6912,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6912\069120020.WAV,AFTER ALL WHAT DID IT MATTER,9,10.0,9,9,9
train,069120025,6912,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6912\069120025.WAV,BUT IT DID NOT COME,9,10.0,7,7,8
train,069120052,6912,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6912\069120052.WAV,AND THEN WHAT DID SHE DO,8,10.0,9,9,8
train,069120059,6912,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6912\069120059.WAV,THEY DID NOT SEE THEM ANY MORE,7,10.0,7,7,7
train,069120061,6912,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6912\069120061.WAV,HOW WELL DID I KNOW HER,9,10.0,8,8,8
train,069120072,6912,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6912\069120072.WAV,IT TURNED US TO SILK,6,10.0,8,8,6
train,069120083,6912,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6912\069120083.WAV,MY FRIENDS FOUND WATER,8,10.0,8,8,8
train,069120087,6912,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6912\069120087.WAV,SO PRETTY AND SO YOUNG,9,10.0,9,8,8
train,069120092,6912,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6912\069120092.WAV,TOGETHER THEY HELD HIM UP,8,10.0,8,8,8
train,069120093,6912,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6912\069120093.WAV,I GOT UP AND CROSSED THE ROOM TO HIM,8,10.0,7,8,7
train,069120094,6912,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6912\069120094.WAV,SHE WANTED TO QUESTION HIM,8,10.0,7,8,7
train,069120106,6912,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6912\069120106.WAV,THEN I TOOK HIS CHILD THERE,8,10.0,8,8,8
train,069120121,6912,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6912\069120121.WAV,I WOULD NOT MYSELF SAY THAT IT IS SO,8,10.0,8,8,8
train,069120123,6912,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6912\069120123.WAV,DID I PLEASE YOU,9,10.0,9,9,9
train,069120140,6912,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6912\069120140.WAV,HE STOOD AWAY FROM HER IN HIS SHAME,8,10.0,7,8,7
train,069120151,6912,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6912\069120151.WAV,SHE HELD HER HAND TO HIM,8,10.0,7,7,7
train,069120165,6912,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6912\069120165.WAV,SHE MADE ME BETTER LAST NIGHT,8,10.0,8,8,8
train,069120170,6912,m,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER6912\069120170.WAV,BUT WE HAVE LOST THE BEST OF MEN,8,10.0,8,8,8
train,070010001,7001,m,26,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7001\070010001.WAV,IT WAS GOOD FOR ME,6,10.0,6,6,6
train,070010002,7001,m,26,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7001\070010002.WAV,WE HAVE CLIMBED ONE STEP UP THE LADDER,6,10.0,5,5,5
train,070010003,7001,m,26,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7001\070010003.WAV,PLUS THE KIDS REALLY LIKE THE DOGS,5,10.0,5,5,5
train,070010004,7001,m,26,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7001\070010004.WAV,EVEN WHEN WE LOSE IT USUALLY A VERY CLOSE GAME,3,10.0,5,5,3
train,070010005,7001,m,26,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7001\070010005.WAV,MOSTLY THE AMERICAN COMMUNITY IN EUROPE FOLLOWS THE GAME,4,10.0,4,4,4
train,070010006,7001,m,26,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7001\070010006.WAV,WHAT HE WAS TALKING ABOUT WAS SPORTS IN GENERAL,5,10.0,4,4,4
train,070010007,7001,m,26,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7001\070010007.WAV,WAY TO HELP US ALL OUT,6,10.0,5,5,5
train,070010008,7001,m,26,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7001\070010008.WAV,LOVELY TO MAKE YOUR ACQUAINTANCE SIR,4,10.0,5,5,4
train,070010009,7001,m,26,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7001\070010009.WAV,SUCCESSFUL FIRST DAY FOR COLLEGE,5,10.0,5,5,5
train,070010010,7001,m,26,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7001\070010010.WAV,THIS IS A PRETTY GOOD PLACE TO START,4,10.0,5,5,3
train,070010011,7001,m,26,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7001\070010011.WAV,LOVE IS A STRONG MAN IN THE MIDDLE,7,10.0,5,5,6
train,070010012,7001,m,26,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7001\070010012.WAV,SOMEBODY LET ME KNOW WHEN IT'S OVER,6,10.0,5,5,5
train,070010013,7001,m,26,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7001\070010013.WAV,YOU PUT IT ON WRONG,6,10.0,5,5,6
train,070010014,7001,m,26,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7001\070010014.WAV,COMPETITION IS GOOD FOR THE INDUSTRY,6,10.0,5,5,5
train,070010015,7001,m,26,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7001\070010015.WAV,SHE LOOKED ANXIOUSLY AT THE HOUSE AND STARTED,5,10.0,4,4,4
train,070010016,7001,m,26,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7001\070010016.WAV,THEY MAY MAKE ME MORE UNHAPPY THAN I AM,6,10.0,4,4,5
train,070010017,7001,m,26,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7001\070010017.WAV,SHE WOULD BE SORRY FOR HIS DEATH,4,10.0,4,4,4
train,070010018,7001,m,26,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7001\070010018.WAV,MY PEOPLE WILL BRING YOU TO THE SHIP,5,10.0,5,5,5
train,070010019,7001,m,26,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7001\070010019.WAV,IT WAS A PROOF OF HIS FRIENDSHIP,6,10.0,4,4,5
train,070010020,7001,m,26,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7001\070010020.WAV,I FOUND I HAD NO NEED TO THINK,5,10.0,4,4,4
train,075510004,7551,f,13,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7551\075510004.WAV,I SHALL END BY FALLING IN LOVE WITH HER,9,10.0,8,8,8
train,075510010,7551,f,13,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7551\075510010.WAV,IT LOOKED LIKE ONE OF ALARM TO ME,8,10.0,7,7,7
train,075510017,7551,f,13,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7551\075510017.WAV,YOU SAY YOU ARE A BUSINESS MAN,9,10.0,8,8,8
train,075510036,7551,f,13,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7551\075510036.WAV,WE WISH ALL MAY TAKE WORRYING BY BUS,9,10.0,9,8,9
train,075510038,7551,f,13,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7551\075510038.WAV,IF SO HAD YOU NOT BETTER SHOW IT,8,10.0,8,7,7
train,075510041,7551,f,13,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7551\075510041.WAV,NOT ANYONE BUT YOU,9,10.0,9,8,8
train,075510057,7551,f,13,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7551\075510057.WAV,HE CAN STILL BE SAVED,9,10.0,9,9,9
train,075510076,7551,f,13,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7551\075510076.WAV,IS THERE ANYTHING MORE BEFORE I GO OUT,9,10.0,9,9,9
train,075510086,7551,f,13,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7551\075510086.WAV,HE PUT IT BACK IN HIS POCKET,9,10.0,9,8,9
train,075510090,7551,f,13,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7551\075510090.WAV,I COULD NEVER APPEAR BRIGHT BEFORE THE WORLD AGAIN,8,10.0,7,8,7
train,075510091,7551,f,13,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7551\075510091.WAV,TO BEEN THING I HAVE MADE UP MY MIND,8,10.0,8,7,7
train,075510099,7551,f,13,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7551\075510099.WAV,AT NIGHT I DREAM MY HANDS,8,10.0,8,8,7
train,075510129,7551,f,13,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7551\075510129.WAV,WHEN IS THERE LETTER TO GO I WONDER,8,10.0,8,8,7
train,075510131,7551,f,13,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7551\075510131.WAV,HE SPENDS A LOT OF TIME RUSHING ABOUT IN IT,8,10.0,8,8,8
train,075510137,7551,f,13,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7551\075510137.WAV,BUT THERE WAS SOMEONE ELSE,8,10.0,8,8,8
train,075510142,7551,f,13,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7551\075510142.WAV,THE WATER WAS WRONG AND WE HAD GREAT FUN,8,10.0,8,8,8
train,075510144,7551,f,13,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7551\075510144.WAV,SHE WAS BETWEEN SIXTEEN AND SEVENTEEN YEARS OLD,8,10.0,9,9,8
train,075510163,7551,f,13,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7551\075510163.WAV,NOTHING WILL PUT AN END OF TO HIM,8,10.0,8,8,8
train,075510165,7551,f,13,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7551\075510165.WAV,I THINK I CAN GUESSED AT THE PERSON,8,10.0,8,8,8
train,075510167,7551,f,13,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER7551\075510167.WAV,I HUNT ALL OVER THE TOWN TO FIND IT,8,10.0,8,8,8
train,080020001,8002,m,23,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER8002\080020001.WAV,BUT THAT'S ANOTHER STORY ALTOGETHER,5,10.0,5,5,5
train,080020002,8002,m,23,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER8002\080020002.WAV,IT WAS VERY VERY STRANGE,3,10.0,6,6,3
train,080020003,8002,m,23,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER8002\080020003.WAV,NATIONALLY THOUGH THE TREND IS BEGINNING TO TURN UPWARD AGAIN,4,10.0,3,3,3
train,080020004,8002,m,23,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER8002\080020004.WAV,WORRY IS PART OF LIFE,7,10.0,6,5,6
train,080020005,8002,m,23,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER8002\080020005.WAV,NO NEED FOR A DOCK,3,10.0,5,5,3
train,080020006,8002,m,23,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER8002\080020006.WAV,TIME FOR A BIT OF HONOR,4,10.0,6,5,4
train,080020007,8002,m,23,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER8002\080020007.WAV,CHECK OUT FOR THE WIN,5,10.0,6,6,5
train,080020008,8002,m,23,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER8002\080020008.WAV,IT'S GOING TO BE A BUSY WEEK,3,10.0,7,7,3
train,080020009,8002,m,23,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER8002\080020009.WAV,I HAVE NO ONE BUT MYSELF TO BLAMES FOR THIS,4,10.0,6,6,4
train,080020010,8002,m,23,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER8002\080020010.WAV,WHAT A PERFECT ENDING TO THE DAY,5,10.0,5,5,5
